,Date,dly_rtn
172,2011-03-07,-0.0004008016032063244
173,2011-03-08,-0.01122694466720131
174,2011-03-09,0.0024330900243307862
175,2011-03-10,-0.028721682847896335
176,2011-03-11,0.002498958767180204
177,2011-03-14,-0.034067303697548845
178,2011-03-15,-0.012903225806451646
179,2011-03-16,-0.005664488017429137
180,2011-03-17,-0.0004382120946538892
181,2011-03-18,0.006576063130206089
182,2011-03-21,-0.010017421602787513
183,2011-03-22,-0.023757149142102918
184,2011-03-23,0.0009013068949976777
185,2011-03-24,0.005402971634398845
186,2011-03-25,0.018808777429467183
187,2011-03-28,0.0219780219780219
188,2011-03-29,0.02881720430107526
189,2011-03-30,-0.008779264214046845
190,2011-03-31,0.1703922395613664
191,2011-04-01,-0.03927927927927932
192,2011-04-04,-0.03113278319579904
193,2011-04-05,0.03368176538908241
194,2011-04-06,-0.00786516853932584
195,2011-04-07,0.028312570781426905
196,2011-04-08,-0.02753303964757714
197,2011-04-11,-0.046055115137787817
198,2011-04-12,-0.024535021764938714
199,2011-04-13,0.011359026369168301
200,2011-04-14,0.008423586040914532
201,2011-04-15,0.017501988862370643
202,2011-04-18,-0.021501172791243084
203,2011-04-19,0.005193767479025224
204,2011-04-20,0.02344992050874395
205,2011-04-21,0.03844660194174754
206,2011-04-25,-0.01308900523560197
207,2011-04-26,0.020462296324365248
208,2011-04-27,0.005569996286669099
209,2011-04-28,0.021418020679468297
210,2011-04-29,-0.002169197396963085
211,2011-05-02,-0.005434782608695676
212,2011-05-03,-0.021129326047358732
213,2011-05-04,-0.006698920729438007
214,2011-05-05,-0.009366804046459398
215,2011-05-06,0.02571860816944027
216,2011-05-09,0.02912979351032452
217,2011-05-10,0.015048369759942615
218,2011-05-11,-0.044475820684786393
219,2011-05-12,0.02216475803472484
220,2011-05-13,-0.004336826888326706
221,2011-05-16,-0.03448275862068961
222,2011-05-17,-0.024060150375939893
223,2011-05-18,0.01502311248073962
224,2011-05-19,0.0702087286527513
225,2011-05-20,-0.008156028368794366
226,2011-05-23,-0.041115480872363164
227,2011-05-24,-0.0037285607755407346
228,2011-05-25,0.08458083832335328
229,2011-05-26,0.017253278122843385
230,2011-05-27,0.002374491180461291
231,2011-05-31,0.01996615905245336
232,2011-06-01,-0.05374917053749173
233,2011-06-02,0.008415147265077305
234,2011-06-03,0.04763560500695396
235,2011-06-06,-0.04746100232326589
236,2011-06-07,-0.011498257839721249
237,2011-06-08,-0.0440606274233345
238,2011-06-09,0.018436578171091345
239,2011-06-10,0.008689355539464039
240,2011-06-13,0.020459440057430056
241,2011-06-14,0.0059795990151250145
242,2011-06-15,-0.04475524475524484
243,2011-06-16,-0.03001464128843334
244,2011-06-17,0.0
245,2011-06-20,-0.0184905660377358
246,2011-06-21,0.058439061899269396
247,2011-06-22,-0.011623683254631367
248,2011-06-23,0.01837559720690929
249,2011-06-24,-0.005052327679538116
250,2011-06-27,-0.0039898440333695495
251,2011-06-28,0.02367079388201021
252,2011-06-29,0.006403415154749181
253,2011-06-30,0.02969247083775195
254,2011-07-01,-0.003776175763817391
255,2011-07-05,0.004135079255685792
256,2011-07-06,-0.006177076183939589
257,2011-07-07,0.026588397790055174
258,2011-07-08,-0.03094517322569801
259,2011-07-11,-0.015966678236723264
260,2011-07-12,-0.006349206349206327
261,2011-07-13,0.016684416045438466
262,2011-07-14,-0.035963687150837975
263,2011-07-15,-0.0010865628395508864
264,2011-07-18,-0.01269035532994911
265,2011-07-19,0.024237972824091125
266,2011-07-20,0.02868411617067057
267,2011-07-21,0.0003485535029625897
268,2011-07-22,0.020557491289198593
269,2011-07-25,-0.027313076135199732
270,2011-07-26,-0.017199017199017175
271,2011-07-27,-0.01285714285714279
272,2011-07-28,0.01917510853835025
273,2011-07-29,0.0
274,2011-08-01,0.021299254526091493
275,2011-08-02,-0.04970455335418833
276,2011-08-03,-0.005120702267739641
277,2011-08-04,-0.09007352941176472
278,2011-08-05,-0.020606060606060628
279,2011-08-08,-0.024752475247524663
280,2011-08-09,0.06006768189509293
281,2011-08-10,-0.049481245011971264
282,2011-08-11,0.06213266162888331
283,2011-08-12,0.03992094861660078
284,2011-08-15,-0.003040668947168368
285,2011-08-16,-0.004956157072054879
286,2011-08-17,-0.010344827586207028
287,2011-08-18,-0.06078203639179236
288,2011-08-19,-0.08079142621599344
289,2011-08-22,-0.015695067264574036
290,2011-08-23,0.04601366742596813
291,2011-08-24,0.03963414634146334
292,2011-08-25,-0.031839128613322276
293,2011-08-26,0.02682821289485071
294,2011-08-29,0.041297935103244754
295,2011-08-30,-0.0032375556454877774
296,2011-08-31,0.004466098254161555
297,2011-09-01,-0.029911075181891622
298,2011-09-02,-0.03874999999999995
299,2011-09-06,-0.00563502384048542
300,2011-09-07,0.039232781168264896
301,2011-09-08,-0.009647651006711389
302,2011-09-09,-0.027107157983905172
303,2011-09-12,-0.003918154114061823
304,2011-09-13,0.0524475524475525
305,2011-09-14,0.010797342192691017
306,2011-09-15,0.019720624486442073
307,2011-09-16,0.03948428686543104
308,2011-09-19,-0.0011627906976744429
309,2011-09-20,0.0093131548311991
310,2011-09-21,-0.006151480199923065
311,2011-09-22,-0.008510638297872464
312,2011-09-23,0.029262582910651647
313,2011-09-26,-0.03260045489006824
314,2011-09-27,0.0262539184952979
315,2011-09-28,-0.06109201985490653
316,2011-09-29,-0.019113460756404965
317,2011-09-30,0.011194029850746245
318,2011-10-03,-0.027060270602705994
319,2011-10-04,-0.002949852507374673
320,2011-10-05,0.07227387996618773
321,2011-10-06,0.0626724477729601
322,2011-10-07,0.001112759643916883
323,2011-10-10,0.032975175991107886
324,2011-10-11,-0.00968436154949781
325,2011-10-12,0.006881564650488947
326,2011-10-13,0.005035971223021685
327,2011-10-14,0.003937007874015741
328,2011-10-17,-0.022459893048128343
329,2011-10-18,0.03355215171407733
330,2011-10-19,-0.0271700776287932
331,2011-10-20,-0.008342401160681967
332,2011-10-21,0.025237746891002333
333,2011-10-24,0.018551551908669195
334,2011-10-25,-0.010507880910682998
335,2011-10-26,-0.009557522123893825
336,2011-10-27,0.027877055039313925
337,2011-10-28,0.03859527121001394
338,2011-10-31,-0.016739203213926968
339,2011-11-01,-0.016683690840994303
340,2011-11-02,-0.0058864265927977
341,2011-11-03,0.1306165099268548
342,2011-11-04,-0.004621072088724532
343,2011-11-07,-0.032188177034973786
344,2011-11-08,0.018228333866325608
345,2011-11-09,-0.03015075376884424
346,2011-11-10,0.014572538860103679
347,2011-11-11,0.07373124800510711
348,2011-11-14,-0.012485136741973935
349,2011-11-15,0.021372667068031426
350,2011-11-16,0.02976716769820209
351,2011-11-17,-0.03606182026330851
352,2011-11-18,-0.03206650831353919
353,2011-11-21,-0.025766871165644134
354,2011-11-22,0.009760705289672433
355,2011-11-23,-0.019332709697536643
356,2011-11-25,0.006677265500794949
357,2011-11-28,0.028427037271004485
358,2011-11-29,-0.02487714987714995
359,2011-11-30,0.031181102362204838
360,2011-12-01,-0.004276114844227297
361,2011-12-02,0.021472392638036686
362,2011-12-05,0.03363363363363381
363,2011-12-06,0.013073794305636044
364,2011-12-07,-0.019501003728133015
365,2011-12-08,-0.09651945013161733
366,2011-12-09,0.004855940433797334
367,2011-12-12,-0.020296391752577247
368,2011-12-13,-0.03156856297270638
369,2011-12-14,-0.031239388794567002
370,2011-12-15,0.003154574132492094
371,2011-12-16,-0.021663172606568915
372,2011-12-19,-0.008928571428571397
373,2011-12-20,0.00540540540540535
374,2011-12-21,-0.011827956989247213
375,2011-12-22,0.007254261878853807
376,2011-12-23,0.004681310767014724
377,2011-12-27,0.024014336917562717
378,2011-12-28,-0.0021001050052502634
379,2011-12-29,0.007716590669940349
380,2011-12-30,-0.00591715976331364
381,2012-01-03,-0.01680672268907568
382,2012-01-04,-0.013176638176638056
383,2012-01-05,-0.021291952363767574
384,2012-01-06,-0.007743362831858391
385,2012-01-09,0.01263470828688229
386,2012-01-10,0.013577981651376136
387,2012-01-11,0.02208544532947143
388,2012-01-12,0.000708466170740385
389,2012-01-13,-0.1932743362831859
390,2012-01-17,0.1671785870996052
391,2012-01-18,0.007894736842105177
392,2012-01-19,-0.0018649757553150792
393,2012-01-20,-0.005979073243647215
394,2012-01-23,0.006390977443609058
395,2012-01-24,0.024280911468061328
396,2012-01-25,0.02005835156819824
397,2012-01-26,0.03468001430103684
398,2012-01-27,0.013476157567380742
399,2012-01-30,0.008182748039549992
400,2012-01-31,-0.01690902942171124
401,2012-02-01,0.01754385964912264
402,2012-02-02,0.022650439486139318
403,2012-02-03,0.02975206611570247
404,2012-02-06,0.020866773675762618
405,2012-02-07,-0.0062893081761006275
406,2012-02-08,0.0104430379746836
407,2012-02-09,0.020357031005324044
408,2012-02-10,-0.04542664211172487
409,2012-02-13,0.012540192926044913
410,2012-02-14,0.053350269926961014
411,2012-02-15,0.012963521254145238
412,2012-02-16,0.0172619047619047
413,2012-02-17,0.023112931538911585
414,2012-02-21,-0.01344009150700598
415,2012-02-22,-0.008115942028985579
416,2012-02-23,0.00905902980713047
417,2012-02-24,-0.022589052997393555
418,2012-02-27,-0.003851851851851884
419,2012-02-28,0.005651397977394446
420,2012-02-29,-0.011830819284235572
421,2012-03-01,0.02993115833582749
422,2012-03-02,-0.01075268817204289
423,2012-03-05,-0.007931844888366513
424,2012-03-06,-0.019543973941368198
425,2012-03-07,0.000302023557837483
426,2012-03-08,-0.0015096618357487435
427,2012-03-09,0.050498941638947636
428,2012-03-12,0.03655728267127212
429,2012-03-13,0.0022216051096919376
430,2012-03-14,-0.022166805209199336
431,2012-03-15,-0.00821762538962878
432,2012-03-16,0.00914285714285712
433,2012-03-19,-0.00962627406568528
434,2012-03-20,-0.0005717552887363198
435,2012-03-21,0.005434782608695565
436,2012-03-22,-0.02133712660028453
437,2012-03-23,-0.009302325581395321
438,2012-03-26,0.09741784037558676
439,2012-03-27,0.01443850267379676
440,2012-03-28,-0.0023721665788085655
441,2012-03-29,-0.013738441215323749
442,2012-03-30,-0.002410929547280949
443,2012-04-02,-0.01772287862513433
444,2012-04-03,0.03909240021869875
445,2012-04-04,-0.07918968692449346
446,2012-04-05,-0.014857142857142902
447,2012-04-09,-0.038573085846867694
448,2012-04-10,-0.020814479638008976
449,2012-04-11,0.019408502772643388
450,2012-04-12,0.010577213659715756
451,2012-04-13,0.0044856459330144816
452,2012-04-16,-0.03989282524560889
453,2012-04-17,-0.00031007751937983663
454,2012-04-18,0.013027295285359619
455,2012-04-19,0.015309246785058184
456,2012-04-20,0.0
457,2012-04-23,-0.03679131483715303
458,2012-04-24,-0.0037570444583594487
459,2012-04-25,0.03425518541797601
460,2012-04-26,0.017623822546338763
461,2012-04-27,-0.004478948939982019
462,2012-04-30,-0.006298740251949653
463,2012-05-01,0.01961968004829462
464,2012-05-02,0.00473653049141487
465,2012-05-03,-0.04360636417206831
466,2012-05-04,-0.019408502772643277
467,2012-05-07,0.020106817467797633
468,2012-05-08,-0.07021866338158289
469,2012-05-09,-0.004306061609804623
470,2012-05-10,0.09647371922821035
471,2012-05-11,-0.021541262135922334
472,2012-05-14,-0.06790697674418611
473,2012-05-15,-0.020958083832335328
474,2012-05-16,-0.00849473326537542
475,2012-05-17,-0.020904729266620903
476,2012-05-18,-0.035351767588379435
477,2012-05-21,0.04390420899854863
478,2012-05-22,0.07055961070559613
479,2012-05-23,0.0071428571428571175
480,2012-05-24,-0.023855577047066312
481,2012-05-25,-0.015521796565389767
482,2012-05-29,0.06306608520630674
483,2012-05-30,-0.04039129062795843
484,2012-05-31,-0.029924366984544593
485,2012-06-01,-0.045762711864406835
486,2012-06-04,-0.009591474245115417
487,2012-06-05,0.0010760401721665591
488,2012-06-06,0.04693658187029737
489,2012-06-07,-0.009924709103353857
490,2012-06-08,0.03975112340131348
491,2012-06-11,-0.031914893617021156
492,2012-06-12,0.018543956043955978
493,2012-06-13,0.0037086985839513975
494,2012-06-14,-0.012764528048370805
495,2012-06-15,0.01769309288873755
496,2012-06-18,0.06452691407556
497,2012-06-19,0.007851758793969932
498,2012-06-20,0.05266438142723584
499,2012-06-21,-0.047069271758437004
500,2012-06-22,0.04970487729108419
501,2012-06-25,-0.020124297129328172
502,2012-06-26,-0.04530353367562667
503,2012-06-27,0.011072445428661926
504,2012-06-28,-0.017209011264080143
505,2012-06-29,-0.00382043935052534
506,2012-07-02,-0.02844359220198145
507,2012-07-03,0.008552631578947478
508,2012-07-05,0.018590998043052753
509,2012-07-06,-0.007684918347742653
510,2012-07-09,0.016134236850597006
511,2012-07-10,-0.006986344871387717
512,2012-07-11,0.007675087943716186
513,2012-07-12,0.03776578863852742
514,2012-07-13,0.04740061162079501
515,2012-07-16,0.04992700729927013
516,2012-07-17,-0.07258064516129026
517,2012-07-18,-0.0359820089955023
518,2012-07-19,0.0037325038880249295
519,2012-07-20,-0.014874496436318663
520,2012-07-23,-0.03554576910978291
521,2012-07-24,-0.026744944553163785
522,2012-07-25,-0.029825737265415597
523,2012-07-26,-0.02832469775474955
524,2012-07-27,0.04905794525417706
525,2012-07-30,-0.0731955269400203
526,2012-07-31,0.00255941499085921
527,2012-08-01,-0.04266958424507661
528,2012-08-02,-0.005714285714285672
529,2012-08-03,0.04482758620689653
530,2012-08-06,0.036670333700036695
531,2012-08-07,0.07003891050583655
532,2012-08-08,-0.0383471074380165
533,2012-08-09,0.011000343760742437
534,2012-08-10,0.018021081264876004
535,2012-08-13,0.04108216432865741
536,2012-08-14,-0.05614372794353539
537,2012-08-15,-0.0006798096532971698
538,2012-08-16,0.03061224489795933
539,2012-08-17,-0.009570957095709542
540,2012-08-20,-0.016661112962345848
541,2012-08-21,-0.013554727211114947
542,2012-08-22,0.0288560632085193
543,2012-08-23,0.02604340567612695
544,2012-08-24,-0.04002603319232023
545,2012-08-27,-0.040000000000000036
546,2012-08-28,0.013064971751412413
547,2012-08-29,-0.009759498082955731
548,2012-08-30,0.0
549,2012-08-31,0.003871876099964755
550,2012-09-04,-0.0133239831697054
551,2012-09-05,-0.007107320540156281
552,2012-09-06,0.021832498210450968
553,2012-09-07,0.028021015761821477
554,2012-09-10,-0.06746166950596255
555,2012-09-11,0.01571063207891843
556,2012-09-12,0.01726618705035965
557,2012-09-13,0.042432814710042344
558,2012-09-14,0.03086838534599723
559,2012-09-17,0.07074695623560379
560,2012-09-18,-0.03687768899815613
561,2012-09-19,-0.009253350350989176
562,2012-09-20,-0.004830917874396157
563,2012-09-21,-0.028478964401294493
564,2012-09-24,0.02131912058627594
565,2012-09-25,-0.09784735812133072
566,2012-09-26,-0.004338394793926281
567,2012-09-27,0.034495279593318884
568,2012-09-28,0.027729027729027855
569,2012-10-01,-0.004098360655737765
570,2012-10-02,0.021947873799725626
571,2012-10-03,-0.016778523489932917
572,2012-10-04,0.0034129692832762792
573,2012-10-05,-0.01734693877551019
574,2012-10-08,0.012461059190031154
575,2012-10-09,-0.030085470085470023
576,2012-10-10,0.0010574550581599063
577,2012-10-11,-0.0028169014084505895
578,2012-10-12,-0.02401129943502822
579,2012-10-15,-0.01121562952243138
580,2012-10-16,0.026710574460300007
581,2012-10-17,0.02708481824661435
582,2012-10-18,-0.02706453851492019
583,2012-10-19,-0.010699001426533572
584,2012-10-22,0.003965392934390799
585,2012-10-23,0.019389587073608494
586,2012-10-24,-0.034166960197252516
587,2012-10-25,0.003646973012399579
588,2012-10-26,-0.005087209302325646
589,2012-10-31,0.027392257121986896
590,2012-11-01,0.039815143974404554
591,2012-11-02,-0.011282051282051175
592,2012-11-05,0.08921161825726132
593,2012-11-06,-0.011111111111111183
594,2012-11-07,0.012520064205457482
595,2012-11-08,-0.007292327203551108
596,2012-11-09,-0.031619290961354185
597,2012-11-12,0.024736147757255855
598,2012-11-13,0.017380109430318536
599,2012-11-14,-0.007276178424549196
600,2012-11-15,-0.017845761631612445
601,2012-11-16,0.0330953926022064
602,2012-11-19,0.03391959798994981
603,2012-11-20,0.002430133657351119
604,2012-11-21,-0.01606060606060611
605,2012-11-23,-0.010471204188481575
606,2012-11-26,0.004357298474945592
607,2012-11-27,-0.003718624109079749
608,2012-11-28,0.03359253499222392
609,2012-11-29,0.01384291303039431
610,2012-11-30,0.003858711783912172
611,2012-12-03,0.023654642223536193
612,2012-12-04,-0.020797227036395083
613,2012-12-05,-0.0056047197640117785
614,2012-12-06,0.005636309700385533
615,2012-12-07,0.007964601769911539
616,2012-12-10,0.01170617500731641
617,2012-12-11,0.020538038761932276
618,2012-12-12,-0.0005668934240363743
619,2012-12-13,-0.046795235394214374
620,2012-12-14,0.005950609937518614
621,2012-12-17,0.017450458444247197
622,2012-12-18,0.00552325581395352
623,2012-12-19,0.0005782017924254035
624,2012-12-20,-0.00520080901473563
625,2012-12-21,-0.012489108335753674
626,2012-12-24,0.008235294117647118
627,2012-12-26,-0.020128354725787556
628,2012-12-27,0.0029770765108660946
629,2012-12-28,-0.013950727218759229
630,2012-12-31,0.019566526189042754
631,2013-01-02,0.04399173309713622
632,2013-01-03,-0.01668552036199089
633,2013-01-04,-0.010641357492091053
634,2013-01-07,-0.0017441860465114978
635,2013-01-08,-0.01921956901572519
636,2013-01-09,-0.001187648456057011
637,2013-01-10,-0.0032699167657550543
638,2013-01-11,-0.018490903668356817
639,2013-01-14,0.010635065329687166
640,2013-01-15,0.019242333132892364
641,2013-01-16,0.005899705014749346
642,2013-01-17,0.008211143695014744
643,2013-01-18,0.004072134962187279
644,2013-01-22,0.019409038238701992
645,2013-01-23,0.023017902813299296
646,2013-01-24,0.02750000000000008
647,2013-01-25,-0.00027034333603692673
648,2013-01-28,0.02839372633856141
649,2013-01-29,-0.0021036024191427583
650,2013-01-30,-0.011330698287219998
651,2013-01-31,-0.00026652452025599516
652,2013-02-01,0.021061050386563585
653,2013-02-04,-0.014621409921670936
654,2013-02-05,0.010333863275039823
655,2013-02-06,0.02727511146079209
656,2013-02-07,0.007914220066377098
657,2013-02-08,-0.006079027355622935
658,2013-02-11,-0.020897043832823647
659,2013-02-12,-0.013794898490369634
660,2013-02-13,0.014779625230931792
661,2013-02-14,-0.004681404421326363
662,2013-02-15,-0.03214005748628179
663,2013-02-19,0.06047516198704117
664,2013-02-20,-0.018839103869653817
665,2013-02-21,-0.08770108977685531
666,2013-02-22,0.027019340159271987
667,2013-02-25,-0.04790916643589027
668,2013-02-26,0.0014543339150667745
669,2013-02-27,0.019459773453383677
670,2013-02-28,-0.007692307692307776
671,2013-03-01,-0.0051679586563307955
672,2013-03-04,0.026839826839826886
673,2013-03-05,0.03007307476110177
674,2013-03-06,0.028376534788540297
675,2013-03-07,0.014327407800477587
676,2013-03-08,0.0062777923097043775
677,2013-03-11,0.01637639719261763
678,2013-03-12,0.000511508951406503
679,2013-03-13,-0.0035787321063395217
680,2013-03-14,-0.054643406875320544
681,2013-03-15,-0.04233378561736778
682,2013-03-18,-0.0039671294984414684
683,2013-03-19,-0.0019914651493598834
684,2013-03-20,0.024800456100342316
685,2013-03-21,0.0016689847009734304
686,2013-03-22,0.016939738961399664
687,2013-03-25,0.024849808847624333
688,2013-03-26,0.008792965627497873
689,2013-03-27,0.007923930269413626
690,2013-03-28,-0.007075471698113067
691,2013-04-01,0.15940881499076265
692,2013-04-02,0.009333029820168592
693,2013-04-03,-0.07307171853856564
694,2013-04-04,0.022141119221411154
695,2013-04-05,-0.015234467983813338
696,2013-04-08,0.011119168479574615
697,2013-04-09,-0.03179536218025336
698,2013-04-10,0.03358024691358019
699,2013-04-11,0.04132823698041088
700,2013-04-12,0.003670566643725559
701,2013-04-15,-0.010285714285714342
702,2013-04-16,0.05288683602771371
703,2013-04-17,-0.0030708488703663495
704,2013-04-18,0.0334433443344333
705,2013-04-19,0.01830955929316591
706,2013-04-22,0.04934141752038479
707,2013-04-23,0.01633791591950584
708,2013-04-24,-0.01137031954518719
709,2013-04-25,0.031132262542137523
710,2013-04-26,-0.01538461538461533
711,2013-04-29,0.07304687499999996
712,2013-04-30,-0.017291590826355896
713,2013-05-01,-0.013150583441378094
714,2013-05-02,0.015578078078078095
715,2013-05-03,0.008131583810755849
716,2013-05-06,0.09074243813015581
717,2013-05-07,-0.06705882352941184
718,2013-05-08,0.0050441361916770955
719,2013-05-09,0.24395052876859658
720,2013-05-10,0.10605187319884735
721,2013-05-13,0.1438249088066701
722,2013-05-14,-0.05193621867881548
723,2013-05-15,0.01922152811148492
724,2013-05-16,0.08734087694483739
725,2013-05-17,-0.008130081300813052
726,2013-05-20,-0.01704918032786884
727,2013-05-21,-0.026128530131198535
728,2013-05-22,-0.003995889941774244
729,2013-05-23,0.06292984869326013
730,2013-05-24,0.04691038498867672
731,2013-05-28,0.1364853728883395
732,2013-05-29,-0.051663192241457434
733,2013-05-30,0.0030583962534647124
734,2013-05-31,-0.0685088137208194
735,2013-06-03,-0.05288461538461542
736,2013-06-04,0.024300680419051757
737,2013-06-05,0.00558835934204982
738,2013-06-06,0.02076124567474036
739,2013-06-07,0.048176682074987376
740,2013-06-10,-0.01950215601724825
741,2013-06-11,-0.0557721139430285
742,2013-06-12,0.034508309516248614
743,2013-06-13,0.004604522664483746
744,2013-06-14,0.021592992462823313
745,2013-06-17,0.018943170488534555
746,2013-06-18,0.011643835616438336
747,2013-06-19,0.012477028726182393
748,2013-06-20,-0.038498280473824975
749,2013-06-21,-0.010928961748634003
750,2013-06-24,0.019487694625816232
751,2013-06-25,0.008966400630604054
752,2013-06-26,0.03242187499999982
753,2013-06-27,0.033390087022323156
